title,longitude,latitude,coord_type,metrotype,type2,category,category_en,url,ak,geotable_id
东小口,116.42256,40.06287,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291354.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
远洋山水小区东,116.24773,39.90647,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292313.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
厢黄旗,116.29233,40.02892,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291148.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小屯东口,116.26004,39.88159,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290629.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
看丹桥北,116.29187,39.84843,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290772.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
奶东村,116.48662,40.04692,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294534.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
马连洼北路东口,116.31092,40.04104,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291328.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
看丹桥东,116.29344,39.84706,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290765.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
悦溪小区(南行),116.43984,40.06102,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294930.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
白盆窑东,116.33388,39.82551,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291768.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
农大南路西口,116.28985,40.0278,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291149.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
青龙桥,116.27213,40.01187,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290537.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
悦溪小区(北行),116.43984,40.06129,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294926.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中滩,116.41407,40.06409,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291432.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
铁十六局,116.56256,39.97147,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291441.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五里店东站,116.26838,39.86904,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290111.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
当代城市家园,116.32877,40.0501,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290573.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
看丹桥,116.29237,39.8469,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290650.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
宝隆公寓小区,116.30389,39.83927,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292335.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
怡海花园西门,116.30389,39.83927,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290647.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
马南里,116.51747,40.03015,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291302.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
三营门,116.40885,39.81232,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290414.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
上地大厦,116.31585,40.04479,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station300162.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
水岸中街东口,116.44821,40.06044,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291103.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
上地四街西口,116.3128,40.04338,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294948.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
怡海花园南门,116.30773,39.83642,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292624.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
科怡路,116.30383,39.83866,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295222.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
奶东工业区,116.48931,40.04714,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294535.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西直河北口,116.53417,39.86046,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291568.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
北双桥村,116.56466,39.90806,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294973.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
南苑北马路,116.3929,39.81202,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290677.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
润泽庄园小区,116.43981,40.06248,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294932.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
程庄路,116.27309,39.8622,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291126.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
菊园东站,116.30631,40.0404,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290485.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
宣颐家园,116.46,39.81892,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291806.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
温泉公寓,116.30096,39.83991,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290648.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
丰台医院,116.28303,39.85284,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289693.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
悦秀路南口,116.34441,40.05685,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294882.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁安河桥北站,116.27646,40.01865,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291711.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
安河桥北,116.27645,40.01866,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295165.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
双林路口西,116.25968,39.87781,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291815.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东坝南,116.5639,39.97292,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290758.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
红山口,116.27372,40.01615,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290521.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
三营门东,116.41151,39.81133,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290674.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
艺水芳园小区西门,116.56618,39.91085,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294974.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
韩庄子南,116.29591,39.84272,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290649.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁八宝山站,116.24271,39.91319,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289680.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
老君堂南站,116.51527,39.84374,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291061.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西洼地,116.41756,39.81146,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290413.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
褡裢坡,116.57009,39.93018,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295205.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
什坊院西站,116.23908,39.93749,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291000.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
第二外国语学院,116.56903,39.92175,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291269.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
安宁里,116.33361,40.05376,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291143.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东高地,116.42209,39.8115,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290412.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
远洋山水小区,116.24412,39.90647,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292312.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
育新小区,116.35018,40.05924,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290799.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天伦锦城,116.34239,39.82008,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291716.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
碧海公园,116.45023,39.81537,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291914.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
老山南路东口,116.24011,39.91925,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291922.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东坝,116.56427,39.97568,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290759.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
上地五街东口,116.31796,40.04804,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295285.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小屯路南口,116.25955,39.87568,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291811.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天通苑,116.41982,40.06635,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295187.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
孛罗营,116.54268,39.86647,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288951.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
鲁谷西站,116.24232,39.90961,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289679.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
和平农场,116.53057,40.02292,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290857.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天通西苑南,116.41979,40.06645,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291316.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
吴家村,116.24754,39.89541,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290796.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
上地六街东口,116.31769,40.04822,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291887.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
益辰欣园小区,116.31963,39.82799,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292580.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西平庄,116.24019,39.96063,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290724.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
老君堂,116.51857,39.84442,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292283.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
军事科学院,116.26771,40.01214,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290538.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
白盆窑,116.32672,39.82481,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291767.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
老山公交场站,116.23891,39.92268,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291921.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五爱屯,116.38384,39.81084,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290784.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
旧宫北马路,116.46227,39.81764,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290773.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
红房子路口北,116.39039,39.81025,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290676.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
廖公庄,116.23777333,39.945894296,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290616.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
科技路,116.45029,39.81462,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291915.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天伦锦城南门,116.34251,39.81901,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291342.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
润泽庄园小区(南行),116.43964,40.06452,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294929.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天秀花园东站,116.28347,40.02733,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291714.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五方桥西,116.55056,39.87529,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290893.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天通苑西门,116.42353,40.06664,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291315.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
上地五街,116.3144,40.04715,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290937.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
润泽庄园小区(北行),116.43965,40.0647,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294927.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
锦绣大地,116.23741,39.93174,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292127.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
森林大第,116.39222,40.06721,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291434.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
张万坟,116.54119,40.01369,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291322.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
玲珑山小区北门,116.56784,39.90779,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294972.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
科丰桥北,116.29798,39.83878,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292640.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
大营门,116.4032,39.80922,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291792.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
莲芳东桥东,116.24341,39.90268,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290585.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
新华路南口,116.39883,39.80904,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290675.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
红房子路口东,116.3903,39.8094,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290794.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
莲芳东桥北,116.24247,39.90418,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291532.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
廖公庄东站,116.23637,39.93795,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290808.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
红房子路口西,116.38826,39.80945,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290783.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
门头新村,116.2446,39.97893,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290877.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中国农业大学西校区,116.28615,40.03072,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290559.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西直河中街,116.53391,39.8551,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292120.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小屯西路,116.25969,39.87232,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291814.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
富丰桥西,116.29146,39.84233,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290793.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
程庄路南口,116.27376,39.8566,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291125.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁马泉营站,116.51005,40.04021,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294539.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五里店,116.26391,39.86675,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290110.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
茶家坟,116.57117,39.91541,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290249.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
安宁庄北路,116.32656,40.05403,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291142.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
富丰桥南,116.29427,39.83994,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291701.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西三旗桥南,116.33754,40.05813,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290203.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西白家窑,116.32109,39.82525,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291766.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天通苑街心花园,116.4251,40.06794,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292341.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
万源路,116.43146,39.80978,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290411.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
宣颐家园南门,116.4608,39.81548,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292613.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
硅谷小区,116.37874,40.06738,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291436.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
玲珑山小区,116.56944,39.90789,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294981.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
莲芳东桥西,116.24196,39.90248,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291531.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
建材城东里,116.39008,40.06854,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291435.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
新都环岛东,116.37286,40.06673,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291437.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
清苑路北口,116.4396,40.06634,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294928.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
菊园,116.29803,40.04011,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290486.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
程庄路口东,116.27621,39.85331,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289692.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天通苑西苑北,116.41959,40.06875,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291317.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
悦秀路,116.34398,40.06066,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294881.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
何各庄西站,116.49796,40.04795,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294536.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
何各庄,116.498,40.048,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294537.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
艺水芳园小区,116.57081,39.91003,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294977.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
巨山路南口,116.23485,39.93176,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292126.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
清和园,116.43943,39.81005,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290410.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
新都环岛西,116.37009,40.06703,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290303.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
德贤路,116.43603,39.80949,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292183.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
九龙山庄,116.3521,39.81365,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291049.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
建材城西路东口,116.37074,40.06721,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295300.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
安宁庄东路北口,116.33019,40.05666,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292361.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
安宁庄东路,116.33067,40.05696,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292336.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
清河营公交场站,116.44819,40.0657,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291102.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
厢红旗,116.263,40.01202,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290539.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
吉庆庄,116.44371,39.81042,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290409.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
莲芳东桥南,116.24174,39.8988,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292311.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
铁十六局东站,116.57096,39.9705,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292504.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天秀花园,116.27765,40.027,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291713.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
单村,116.39127,40.07018,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291880.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小屯西路南口,116.2586,39.86942,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291813.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
新房村,116.57171,39.90767,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294980.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
京顺路口,116.52755,40.03099,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291303.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
黄渠西站,116.57618,39.92986,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290165.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五爱屯西街,116.38392,39.80722,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294617.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
丰台科技园,116.30356,39.83145,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295223.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
庑殿路南口,116.45003,39.81072,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290408.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
横街子,116.5119,39.83485,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291060.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西直河,116.5333,39.85039,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292119.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
国防大学,116.27351,40.02441,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290522.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
焦家坟路口东,116.23668,39.90958,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289678.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
清逸园,116.45389,39.8114,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291807.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西三旗桥西,116.33401,40.05953,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291145.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
吴家村路西口,116.24185,39.89525,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290795.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
旧宫,116.45595,39.81174,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290407.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
悦秀路北口,116.34376,40.06283,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294880.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天秀花园西站,116.2754,40.02674,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291712.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
旧宫路口,116.45863,39.81211,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station297130.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
马泉营,116.50968,40.04443,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294538.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
南苑机场修理厂,116.40194,39.80534,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291791.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
新都,116.36291,40.06776,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290304.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
