title,longitude,latitude,coord_type,type2,weight2,url,ak,geotable_id
三河岛,117.724547,39.112932,3,2,2,http://tj.bendibao.com/jingdian/sanhedao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
北塘古镇,117.724798,39.112883,3,2,6,http://tj.bendibao.com/jingdian/beitangguzhen/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
长城岭滑雪场,115.463156,41.018446,3,0,6,http://zjk.bendibao.com/jingdian/changchenglinghuaxuechang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
绿岛公园,117.668715,39.051513,3,0,1,http://tj.bendibao.com/jingdian/lvdaogongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
抱阳山,115.274325,38.948166,3,0,4,http://bd.bendibao.com/jingdian/baoyangshan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
极地海洋世界,117.666321,39.045853,3,1,1,http://tj.bendibao.com/jingdian/tianjinjidihaiyangshijie/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
无梁阁,118.107705,39.827424,3,1,3,http://ts.bendibao.com/jingdian/wuliangge/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
北塘海鲜街,117.731119,39.103455,3,1,3,http://tj.bendibao.com/jingdian/beitanghaixianjie/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
翠云山滑雪场,115.416734,41.005416,3,1,10,http://zjk.bendibao.com/jingdian/cuiyunshanhuaxuechang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天津龙达温泉生态城,117.593123,38.981837,3,1,9,http://tj.bendibao.com/jingdian/tianjinlongdawenquanshengtaicheng/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
鹫峰山,118.050092,40.307389,3,2,4,http://ts.bendibao.com/jingdian/jiufengshan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
洋货市场,117.663379,39.034359,3,0,5,http://tj.bendibao.com/jingdian/yanghuoshichang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
塘沽堂,117.651014,39.021709,3,2,5,http://tj.bendibao.com/jingdian/tanggutang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
塘沽,117.660881,39.028139,3,2,4,http://tj.bendibao.com/jingdian/tanggu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
代王城遗址,114.684455,39.89857,3,3,8,http://zjk.bendibao.com/jingdian/daiwangchengyizhi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
和平森林公园,115.406189,41.009491,3,2,7,http://zjk.bendibao.com/jingdian/hepingsenlingongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
河滨公园,117.654729,39.018541,3,1,9,http://tj.bendibao.com/jingdian/tianjinhebingongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
海门园,117.662947,39.019018,3,3,6,http://tj.bendibao.com/jingdian/haimenyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
滨海大观楼,117.691184,39.040578,3,1,2,http://tj.bendibao.com/jingdian/binhaidaguanlou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天宫寺塔,118.130417,39.828845,3,3,9,http://ts.bendibao.com/jingdian/tiangongsita/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
海河外滩公园,117.670086,39.021906,3,3,6,http://tj.bendibao.com/jingdian/haihewaitangongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
上海世博会天津馆,117.819738,39.16473,3,1,10,http://tj.bendibao.com/jingdian/shanghaishibohuitianjinguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
基辅号航空母舰,117.818734,39.163485,3,0,6,http://tj.bendibao.com/jingdian/jifuhaohangkongmujian/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
塘沽航母主题公园,117.818659,39.163263,3,0,7,http://tj.bendibao.com/jingdian/tangguhangmuzhutigongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天津国际游乐港,117.819083,39.162981,3,3,8,http://tj.bendibao.com/jingdian/tianjinguojiyoulegang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
怡然生态园,114.837113,39.365835,3,3,9,http://bd.bendibao.com/jingdian/yiranshengtaiyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
九龙松,116.231432,41.254152,3,0,3,http://chengde.bendibao.com/jingdian/jiulongsong/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
保定农业生态园,115.406971,38.836707,3,0,9,http://bd.bendibao.com/jingdian/baodingnongyeshengtaiyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天津前线指挥部旧址,117.669865,39.014357,3,2,0,http://tj.bendibao.com/jingdian/tianjinqianxianzhihuibujiuzhi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
海昌极地海洋馆,117.671321,39.014196,3,0,10,http://tj.bendibao.com/jingdian/haichangjidihaiyangguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
蔡家堡海鲜街,117.848924,39.186147,3,3,7,http://tj.bendibao.com/jingdian/caijiabaohaixianjie/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
唐津运河度假区,118.080882,39.56626,3,1,3,http://ts.bendibao.com/jingdian/tangjinyunhedujiaqu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
惠丰湖,118.088573,39.575403,3,1,10,http://ts.bendibao.com/jingdian/huifenghu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
泰丰公园,117.717772,39.042252,3,0,7,http://tj.bendibao.com/jingdian/taifenggongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
紫云公园,117.693252,39.018933,3,2,2,http://tj.bendibao.com/jingdian/ziyungongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
运河唐人街不夜城,118.091422,39.571767,3,0,0,http://ts.bendibao.com/jingdian/yunhetangrenjiebuyecheng/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
泰达热带植物园,117.719631,39.038812,3,2,7,http://tj.bendibao.com/jingdian/taidaredaizhiwuyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大港世纪广场,117.460325,38.850327,3,2,6,http://tj.bendibao.com/jingdian/dagangshijiguangchang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
卧龙山生态旅游度假区,115.037164,39.084028,3,0,0,http://bd.bendibao.com/jingdian/wolongshanshengtailvyoudujiaqu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
转山湖风景区,117.674536,40.867741,3,3,5,http://chengde.bendibao.com/jingdian/zhuanshanhufengjingqu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
海河开启桥,117.688031,39.006648,3,0,9,http://tj.bendibao.com/jingdian/haihekaiqiqiao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
滨海世纪广场,117.466663,38.848812,3,2,0,http://tj.bendibao.com/jingdian/binhaishijiguangchang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
潮音寺,117.675431,38.993218,3,0,6,http://tj.bendibao.com/jingdian/chaoyinsi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大港公园,117.471888,38.846199,3,1,4,http://tj.bendibao.com/jingdian/daganggongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
管桦园,118.169841,39.844544,3,2,2,http://ts.bendibao.com/jingdian/guanhuayuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
曹雪芹公园,118.169765,39.840846,3,0,9,http://ts.bendibao.com/jingdian/caoxueqingongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天津港,117.717107,39.009518,3,0,2,http://tj.bendibao.com/jingdian/tianjingang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天津港博览馆,117.74634,39.03278,3,2,6,http://tj.bendibao.com/jingdian/tianjingangbolanguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
长城狩猎场,118.100907,40.352223,3,2,9,http://ts.bendibao.com/jingdian/changchengshouliechang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大沽船坞遗址,117.691586,38.983962,3,1,0,http://tj.bendibao.com/jingdian/daguchuanwuyizhi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
空中草原,114.636665,39.733553,3,0,2,http://zjk.bendibao.com/jingdian/weixiankongzhongcaoyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
飞狐峪,114.636665,39.733547,3,0,2,http://zjk.bendibao.com/jingdian/feihuyu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
宋庆龄渤海儿童世界,117.716118,38.995539,3,2,0,http://tj.bendibao.com/jingdian/songqinglingbohaiertongshijie/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
玉皇坨景区,114.986752,39.093704,3,3,9,http://bd.bendibao.com/jingdian/yuhuangtuojingqu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
黑龙山森林公园,116.106275,41.284808,3,1,4,http://zjk.bendibao.com/jingdian/heilongshansenlingongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
奇乐屿儿童乐园,116.842032,38.584998,3,0,6,http://cangzhou.bendibao.com/jingdian/qiyueyuertongleyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
燕东生态观光园,118.200015,39.872058,3,0,2,http://ts.bendibao.com/jingdian/yandongshengtaiguanguangyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
燕东滑雪场,118.200973,39.883236,3,2,7,http://ts.bendibao.com/jingdian/dongnandong/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大沽口,117.714376,38.98331,3,1,6,http://tj.bendibao.com/jingdian/dagukou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大沽口炮台遗址博物馆,117.714376,38.98331,3,2,8,http://tj.bendibao.com/jingdian/dagukoupaotaiyizhibowuguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
盘古古庙,116.82565,38.577175,3,1,4,http://cangzhou.bendibao.com/jingdian/pangugumiao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大沽口炮台,117.711468,38.976092,3,1,7,http://tj.bendibao.com/jingdian/dagukoupaotai/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
古林古海岸遗迹博物馆,117.497513,38.825921,3,1,8,http://tj.bendibao.com/jingdian/gulinguhaianyijibowuguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
贝壳堤,117.497517,38.825928,3,3,3,http://tj.bendibao.com/jingdian/beikedi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大平台龙居瀑布旅游区,114.977865,39.084315,3,1,0,http://bd.bendibao.com/jingdian/dapingtailongjupubulvyouqu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
万佛园,118.183094,39.661572,3,0,2,http://ts.bendibao.com/jingdian/wanfoyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
冀东烈士陵园,118.174533,39.625078,3,0,10,http://ts.bendibao.com/jingdian/jidonglieshilingyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
蔚州暖泉书院,114.590255,39.846057,3,3,7,http://zjk.bendibao.com/jingdian/weizhounuanquanshuyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
蔚县,114.588971,39.840718,3,3,3,http://chengde.bendibao.com/jingdian/weixian/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
南湖公园,118.178267,39.612017,3,1,1,http://ts.bendibao.com/jingdian/tangshannanhugongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
蔚州古城,114.582757,39.848616,3,1,8,http://zjk.bendibao.com/jingdian/weizhougucheng/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
唐山抗震纪念馆,118.187554,39.630635,3,2,2,http://ts.bendibao.com/jingdian/tangshankangzhenjinianguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
青云观,117.059048,38.611737,3,1,2,http://cangzhou.bendibao.com/jingdian/qingyunguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
唐山植物园,118.182429,39.608674,3,1,7,http://ts.bendibao.com/jingdian/tangshanzhiwuyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
白银坨,114.921896,39.110209,3,1,4,http://bd.bendibao.com/jingdian/baiyintuo/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
蔚县玉皇阁,114.576353,39.85581,3,2,7,http://zjk.bendibao.com/jingdian/weixianyuhuangge/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
南安寺塔,114.576926,39.844087,3,1,0,http://zjk.bendibao.com/jingdian/nanansita/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
唐山博物馆,118.197962,39.637471,3,3,6,http://ts.bendibao.com/jingdian/tangshanbowuguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
景忠山,118.210123,40.195968,3,3,1,http://ts.bendibao.com/jingdian/jingzhongshan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大城山公园,118.204043,39.640214,3,2,0,http://ts.bendibao.com/jingdian/dachengshangongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
地震遗址纪念公园,118.1944,39.602615,3,1,4,http://ts.bendibao.com/jingdian/tangshandizhenyizhijiniangongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
聚仙谷,118.244002,40.019384,3,1,5,http://ts.bendibao.com/jingdian/juxiangu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
五家庄天主教堂,118.203063,39.627689,3,2,10,http://ts.bendibao.com/jingdian/wujiazhuangtianzhujiaotang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
开滦国家矿山公园,118.205349,39.628836,3,3,1,http://ts.bendibao.com/jingdian/kailuanguojiakuangshangongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
弯道山滑雪场,118.219841,39.67957,3,2,2,http://ts.bendibao.com/jingdian/wandaoshanhuaxuechang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
麻龙湾清明上河园,118.252953,39.805685,3,1,9,http://ts.bendibao.com/jingdian/malongwanqingmingshangheyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
麻龙湾,118.252953,39.805685,3,2,5,http://ts.bendibao.com/jingdian/tangshanmalongwan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
海滨浴场,117.636742,38.860277,3,0,9,http://tj.bendibao.com/jingdian/haibinyuchang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
龙潭湖,114.93551,39.05675,3,0,3,http://bd.bendibao.com/jingdian/baodinglongtanhu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
诺恩海德怡温泉,117.638823,38.859159,3,1,0,http://tj.bendibao.com/jingdian/nuoenhaideyiwenquan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
诺恩渔业生态园,117.630007,38.853041,3,2,5,http://tj.bendibao.com/jingdian/nuoenyuyeshengtaiyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
泰山宫,114.703201,39.357773,3,3,0,http://bd.bendibao.com/jingdian/taishangong/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
兴文塔,114.703201,39.357773,3,2,1,http://bd.bendibao.com/jingdian/xingwenta/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
拒马源国家湿地公园,114.703193,39.357773,3,2,9,http://bd.bendibao.com/jingdian/jumayuanguojiashidigongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天津港东疆人工海滩,117.831434,39.01306,3,3,5,http://tj.bendibao.com/jingdian/tianjingangdongjiangrengonghaitan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天津海滨旅游度假区,117.632541,38.853764,3,2,5,http://tj.bendibao.com/jingdian/tianjinhaibinlvyoudujiaqu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
海德温泉,117.63184,38.852612,3,1,4,http://bj.bendibao.com/jingdian/haidewenquan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
阁院寺,114.694435,39.359677,3,1,4,http://bd.bendibao.com/jingdian/geyuansi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
腰带山,118.268379,40.027734,3,1,9,http://ts.bendibao.com/jingdian/yaodaishan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
腰带山野外训练基地,118.273149,39.990638,3,0,7,http://ts.bendibao.com/jingdian/yaodaishanyewaixunlianjidi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
皇家枣园,117.244342,38.633105,3,1,8,http://tj.bendibao.com/jingdian/huangjiazaoyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
凤山戏楼,117.208612,41.235553,3,1,0,http://chengde.bendibao.com/jingdian/fengshanxilou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
张家口市博物馆,114.908681,40.81497,3,1,8,http://zjk.bendibao.com/jingdian/zhangjiakoushibowuguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
东猴顶,116.154061,41.362446,3,0,6,http://zjk.bendibao.com/jingdian/donghouding/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
金莲山庄,115.977091,41.338115,3,0,7,http://zjk.bendibao.com/jingdian/jinlianshanzhuang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
察哈尔烈士陵园,114.911744,40.820835,3,1,3,http://zjk.bendibao.com/jingdian/chahaerlieshilingyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
国际邮轮母港,117.83386,38.982265,3,2,1,http://tj.bendibao.com/jingdian/guojiyoulunmugang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
爱吾庐,114.902174,40.815711,3,0,2,http://zjk.bendibao.com/jingdian/aiwulu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
甘露禅院,116.498557,41.377271,3,2,3,http://zhangbei.bendibao.com/jingdian/woniushan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
甘露禅院,116.498552,41.377275,3,0,2,http://zjk.bendibao.com/jingdian/ganluchanyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
佛珠洞,116.500837,41.377751,3,1,5,http://chengde.bendibao.com/jingdian/fozhudong/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
喇嘛山风景区,116.500667,41.377893,3,2,9,http://chengde.bendibao.com/jingdian/lamashanfengjingqu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
高沙岭赶海拾贝,118.066788,39.234229,3,0,3,http://tj.bendibao.com/jingdian/gaoshalingganhaishibei/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
张家口市科技馆,114.900973,40.825896,3,2,2,http://zjk.bendibao.com/jingdian/zhangjiakoushikejiguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
唐山陶瓷陈列厅,118.275289,39.668789,3,3,4,http://ts.bendibao.com/jingdian/tangshantaocichenlieting/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
金莲山森林公园,115.981734,41.354775,3,2,9,http://zjk.bendibao.com/jingdian/jinlianshansenlingongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
张家口堡,114.885262,40.825398,3,2,2,http://zjk.bendibao.com/jingdian/zhangjiakoubao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
壶流河水库,114.49193,39.816916,3,3,3,http://zjk.bendibao.com/jingdian/huliuheshuiku/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
潘家峪惨案纪念馆,118.323293,40.000221,3,0,0,http://ts.bendibao.com/jingdian/panjiayucananjinianguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
大镜门,114.898684,40.851415,3,0,0,http://zjk.bendibao.com/jingdian/dajingmen/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
迁西,118.314604,40.141534,3,2,6,http://ts.bendibao.com/jingdian/qianxi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
白石山,114.715546,39.218887,3,2,7,http://bd.bendibao.com/jingdian/baishishan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
云泉寺,114.8611,40.828071,3,3,7,http://zjk.bendibao.com/jingdian/yunquansi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
栗乡风情园,118.320989,40.147869,3,0,8,http://ts.bendibao.com/jingdian/lixiangfengqingyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
兴海湖,118.316163,40.199121,3,1,10,http://ts.bendibao.com/jingdian/xinghaihu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
双塔山,117.81208,40.965876,3,3,2,http://chengde.bendibao.com/jingdian/shuangtashan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
双塔峰,117.812085,40.965871,3,2,4,http://chengde.bendibao.com/jingdian/shuangtafeng/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
猿人石,117.81151,40.967689,3,0,6,http://chengde.bendibao.com/jingdian/yuanrenshi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
暖泉古镇,114.458012,39.815419,3,2,9,http://zjk.bendibao.com/jingdian/nuanquanguzhen/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
盘古村自然公园,114.922087,38.951582,3,3,1,http://bd.bendibao.com/jingdian/pangucunzirangongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
水母宫,114.852115,40.855894,3,1,5,http://zjk.bendibao.com/jingdian/shuimugong/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
西胜沟,114.845941,39.010206,3,1,9,http://bd.bendibao.com/jingdian/xishenggou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
十瀑峡,114.65921,39.234901,3,1,3,http://bd.bendibao.com/jingdian/shipuxia/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
西古堡,114.440246,39.807389,3,3,10,http://zjk.bendibao.com/jingdian/xigubao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
桦皮岭,115.444116,41.251365,3,3,7,http://zjk.bendibao.com/jingdian/huapiling/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
孤石军马场,116.095831,41.425315,3,2,5,http://chengde.bendibao.com/jingdian/gushijunmachang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
鼎盛王朝康熙大典,117.847135,40.979951,3,0,5,http://chengde.bendibao.com/jingdian/dingshengwangchaokangxidadian/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
潘家口,118.280583,40.436586,3,0,7,http://ts.bendibao.com/jingdian/panjiakou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
青虚山,114.846168,38.979993,3,1,7,http://bd.bendibao.com/jingdian/qingxushan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
冰臼公园,116.458899,41.455863,3,2,7,http://chengde.bendibao.com/jingdian/bingjiugongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
全胜峡,114.828291,38.978296,3,3,9,http://bd.bendibao.com/jingdian/quanshengxia/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
元宝山滑雪场,117.873421,40.985642,3,2,8,http://chengde.bendibao.com/jingdian/yuanbaoshanhuaxuechang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
裘皮城,115.885975,38.423414,3,2,6,http://cangzhou.bendibao.com/jingdian/qiupicheng/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
承德玻璃艺术馆,117.959729,40.923782,3,2,3,http://chengde.bendibao.com/jingdian/chengdeboliyishuguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
小悬空寺,114.391093,39.78563,3,2,2,http://dt.bendibao.com/jingdian/xiaoxuankongsi/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
狼窝沟,115.524377,41.331702,3,2,6,http://zjk.bendibao.com/jingdian/langwogou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
仙人峪,114.543535,39.311474,3,0,6,http://zjk.bendibao.com/jingdian/xianrenyu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
僧冠峰,117.954398,40.961592,3,3,6,http://chengde.bendibao.com/jingdian/sengguanfeng/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
佟山公园,117.931586,40.982518,3,1,5,http://chengde.bendibao.com/jingdian/tongshangongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
北寺公园,118.440728,39.74628,3,2,3,http://ts.bendibao.com/jingdian/beisigongyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
超越山庄,117.906829,41.005857,3,3,5,http://chengde.bendibao.com/jingdian/chaoyueshanzhuang/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
魁星楼,117.956898,40.964002,3,0,10,http://chengde.bendibao.com/jingdian/chengdekuixinglou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
热河都统署,117.941812,40.978469,3,3,6,http://chengde.bendibao.com/jingdian/rehedutongshu/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
马本斋纪念馆,116.24085,38.341983,3,1,1,http://cangzhou.bendibao.com/jingdian/mabenzhaijinianguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
天下第一城隍庙,117.931614,40.992715,3,0,3,http://chengde.bendibao.com/jingdian/tianxiadiyichenghuangmiao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
热河城隍庙,117.931615,40.992716,3,0,9,http://chengde.bendibao.com/jingdian/rehechenghuangmiao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
热河文庙,117.93416,40.991038,3,3,5,http://chengde.bendibao.com/jingdian/rehewenmiao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
白求恩柯棣华纪念馆,114.991017,38.775546,3,0,10,http://bd.bendibao.com/jingdian/baiqiuenkedihuajinianguan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
喜峰口,118.370035,40.422825,3,2,1,http://ts.bendibao.com/jingdian/xifengkou/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
雄关大刀风情园,118.370322,40.423004,3,0,5,http://ts.bendibao.com/jingdian/xiongguandadaofengqingyuan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
杜林桥,116.753332,38.35362,3,1,3,http://cangzhou.bendibao.com/jingdian/dulinqiao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
青莲岛,117.946903,40.987889,3,2,3,http://chengde.bendibao.com/jingdian/qingliandao/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
绿毯八韵,117.946903,40.987889,3,2,7,http://chengde.bendibao.com/jingdian/lvtanbayun/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
翠云岩,117.946903,40.987889,3,3,9,http://chengde.bendibao.com/jingdian/cuiyunyan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
承德大剧院帝苑梦华,117.951026,40.984887,3,1,5,http://chengde.bendibao.com/jingdian/chengdedajuyuandiyuanmenghua/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
丽正门,117.948083,40.987865,3,1,2,http://chengde.bendibao.com/jingdian/lizhengmen/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
正宫,117.947877,40.989713,3,3,7,http://chengde.bendibao.com/jingdian/zhenggong/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
澹泊敬诚,117.947863,40.989716,3,1,2,http://chengde.bendibao.com/jingdian/danbojingcheng/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
松鹤斋,117.948759,40.988968,3,1,2,http://chengde.bendibao.com/jingdian/songhezhai/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
罗汉山,117.958499,40.98075,3,1,10,http://chengde.bendibao.com/jingdian/luohanshan/,Ow5fqi6DQXmgD5PGSB7QBdHF,106993
