title,longitude,latitude,coord_type,metrotype,type2,category,category_en,url,ak,geotable_id,poiID
"白塔庵",116.34042,39.98028,32,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289741.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149593
"航天桥东",116.3215,39.92961,5,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289364.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149604
"光华路东口",116.48451,39.91797,31,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289293.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149617
"知春里东站(路口东)",116.34231,39.98207,8,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289823.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149636
"望京桥东",116.4644,39.98447,34,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290885.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149642
"望和桥东",116.45395,39.99132,7,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290881.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149650
"望京桥西",116.46046,39.98736,33,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290882.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149662
"龙潭湖游泳池",116.44605,39.88193,11,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288984.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149674
"红庙路口东",116.48615,39.92129,36,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289857.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149687
"广安门货站",116.34937,39.88956,9,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289419.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149700
"劲松南路西口",116.45295,39.88516,35,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289352.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149712
"育慧北里",116.43397,39.99969,13,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289556.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149727
"大望路",116.48312,39.91409,38,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295147.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149745
"八王坟西",116.48331,39.91392,12,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288800.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149756
"南菜园",116.3595,39.88336,37,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288949.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149762
"国家体育馆",116.39352,40.0034,47,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289753.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149766
"苹果社区",116.47586,39.90289,23,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294909.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149781
"南沙滩",116.38124,40.00144,46,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290161.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149801
"红居街",116.34623,39.89126,22,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294947.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149815
"皇亭子",116.32778,39.91068,50,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289128.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149825
"志新路",116.37363,39.99964,25,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289792.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149837
"八王坟北",116.48447,39.91519,48,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289292.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149854
"开阳桥南",116.38095,39.87554,24,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289489.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149862
"魏公村路东口",116.32538,39.96277,52,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292125.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149875
"炎黄艺术馆",116.41411,40.00395,27,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289914.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149893
"劲松中街",116.46253,39.8902,51,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289277.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149907
"劲松南路",116.45821,39.88732,26,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289353.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149918
"广外甘石桥",116.34034,39.89539,4,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288864.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149929
"慧忠北路西口",116.40743,40.00453,29,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291984.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149941
"慧忠里",116.40979,40.00468,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290055.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149953
"世纪村",116.43822,39.99961,28,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289555.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149965
"右安门内",116.37073,39.87781,33,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289109.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149977
"八王坟南",116.48448,39.91331,8,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288965.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934149996
"科学园南里",116.38956,40.00398,32,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289754.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150009
"右安门东",116.37428,39.87645,7,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289481.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150022
"增光路西口",116.31857,39.93404,35,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289625.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150031
"白纸坊桥北",116.35564,39.8839,11,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288817.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150042
"知春里东站(路口西)",116.33931,39.9822,34,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290150.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150053
"育慧北路南口",116.43696,40.00055,10,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292150.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150064
"肖君庙",116.47944,39.97252,37,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291218.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150073
"道家园",116.49122,39.93358,13,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289297.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150085
"玉渊潭南门",116.32265,39.91703,36,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289332.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150089
"花园桥东",116.31794,39.93837,12,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289233.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150098
"延静里",116.49069,39.92877,40,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289298.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150114
"潘家园",116.45248,39.8827,15,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289842.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150131
"八王坟东",116.48555,39.91393,38,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290050.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150146
"柳林馆路",116.3233,39.91518,14,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292316.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150157
"沙子口东",116.40927,39.87173,24,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288875.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150161
"红居北街",116.34439,39.89042,50,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294946.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150177
"双榆树公园",116.33209,39.97545,23,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291091.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150190
"北京东站北",116.48435,39.91155,49,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288966.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150202
"劲松",116.46471,39.89006,26,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291570.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150214
"四通桥西",116.32988,39.97297,52,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289226.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150233
"育慧东路",116.44137,39.99959,25,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289554.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150242
"九龙花园",116.47532,39.899,51,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289157.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150255
"二里庄南口",116.37162,40.00085,29,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289054.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150263
"九龙花园北",116.47903,39.90308,4,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294910.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150275
"红莲中里东",116.34299,39.89086,27,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289749.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150287
"秀园",116.4193,40.00515,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290091.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150297
"慧忠路东口",116.42387,40.00448,31,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291117.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150302
"北京科技大学北门",116.3666,39.99938,6,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289793.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150317
"四通桥南",116.32829,39.97164,30,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289217.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150328
"新闻中心(南)",116.39338,40.00555,5,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289784.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150339
"花园桥北",116.31697,39.93953,51,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289646.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150350
"望京桥北",116.46345,39.98892,26,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290000.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150368
"育慧西里",116.43095,40.00314,49,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292257.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150381
"右安门",116.37097,39.8762,25,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289108.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150398
"广安门车站西街",116.34852,39.88665,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289418.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150413
"沙子口",116.40631,39.87096,28,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288804.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150429
"花园桥",116.31685,39.93888,52,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295200.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150452
"北京南站北广场",116.38316,39.87295,27,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289125.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150486
"北京城市学院",116.35091,39.99222,5,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289209.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150504
"左安门内",116.44616,39.87881,30,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288985.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150524
"安乐林",116.41721,39.87151,4,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288874.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150542
"北京世纪坛医院",116.32786,39.90561,29,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289127.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150560
"白纸坊桥南",116.35564,39.88228,7,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289480.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150571
"白纸坊桥西",116.35408,39.8831,33,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294958.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150581
"劲松桥北",116.46806,39.89135,6,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289355.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150599
"航天桥北(北行)",116.31695,39.9321,32,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289624.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150614
"航天桥北",116.31695,39.93217,42,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289231.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150624
"海淀交通支队",116.34014,39.98492,17,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289742.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150643
"新闻中心",116.39325,40.00604,41,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289778.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150653
"四通桥东",116.32827,39.97278,16,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289738.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150659
"花园桥南",116.31637,39.9363,44,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289232.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150670
"花园桥南(北行)",116.31635,39.9363,19,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289630.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150676
"花园桥南(南行)",116.31635,39.9363,43,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289631.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150688
"朝阳公园北门",116.48814,39.96153,18,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291197.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150701
"肿瘤医院",116.45161,39.88074,46,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289463.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150710
"航天桥北(南行)",116.31657,39.93205,22,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289623.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150721
"柳林馆",116.32066,39.91718,45,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289331.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150728
"成府路口南",116.35973,39.99747,21,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289208.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150740
"大运村路北口",116.34728,39.99077,48,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292633.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150756
"紫竹桥南",116.31646,39.94625,24,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289642.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150765
"四路通",116.39375,39.87072,47,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289028.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150779
"航天桥",116.31664,39.92976,23,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290104.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150790
"紫竹桥",116.31671,39.94794,18,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290103.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150796
"琉璃井",116.42026,39.87116,44,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288873.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150801
"华威路北口",116.46278,39.88654,17,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289362.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150840
"奥林匹克公园",116.39931,40.00719,43,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295214.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150850
"航天桥南",116.31669,39.9272,20,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289377.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150860
"紫竹桥北",116.31658,39.9499,46,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290887.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150874
"霄云桥",116.4822,39.97307,19,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292497.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150885
"高楼村",116.345938231,39.8867349268,45,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289412.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150894
"右安门桥",116.36909,39.87539,23,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289569.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150905
"小营北路",116.42909,40.00498,48,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292153.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150920
"四元桥东",116.47733,39.9791,21,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291189.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150928
"北京西站",116.32833,39.90264,47,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288930.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150939
"潘家园路西口",116.45613,39.88197,25,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289351.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150954
"马连道北路",116.33247,39.89772,50,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289829.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150966
"安乐林路东口",116.42656,39.87159,24,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294760.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150977
"朝阳公园桥西(朝阳公园)",116.49454,39.93962,49,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290087.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934150993
"阜通东大街南口",116.47279,39.98378,9,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290884.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151011
"劲松桥东",116.46886,39.89017,35,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289276.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151021
"右安门西",116.36963,39.8749,8,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289477.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151036
"阜通西大街西口",116.46455,39.99034,34,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290037.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151058
"玉渊潭西门",116.31671,39.92441,12,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290388.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151071
"小红庙北站",116.34855,39.8845,37,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289417.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151087
"英家坟",116.49195,39.92136,10,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289931.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151102
"友谊宾馆(四通桥)",116.32611,39.97246,36,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station300144.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151113
"红莲中里",116.34089,39.88968,14,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289831.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151125
"方庄北口",116.43701,39.87379,39,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289841.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151142
"芳古园",116.42946,39.87178,13,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289203.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151153
"武圣北路",116.47416,39.89419,38,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292638.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151164
"菜户营桥北(北行)",116.35736,39.87942,16,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290770.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151180
"紫薇天悦小区",116.4325,40.00481,41,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292152.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151194
"芳古园(西)",116.43021,39.87185,15,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289193.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151209
"大屯南",116.41425,40.00784,40,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289913.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151221
"知春里",116.33398,39.98205,36,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290145.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151230
"湾子",116.33353,39.89561,11,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288865.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151241
"人民大学",116.32709,39.97451,35,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289787.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151257
"万寿寺",116.31636,39.95414,10,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289641.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151269
"中关村南路东口",116.33892,39.98677,38,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291637.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151283
"劲松桥南",116.46804,39.88837,13,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289256.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151297
"育慧北路北口",116.4369,40.00408,37,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292151.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151309
"航天桥西(东行)",116.31455,39.92995,12,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289806.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151318
"蒲黄榆",116.42835,39.87085,40,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289376.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151336
"中科院地理所",116.39287,40.00824,16,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290479.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151346
"成府路口西",116.35796,39.99902,39,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289794.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151361
"知春里路口南",116.33183,39.98105,15,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290390.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151373
"岭南路",116.31354,39.93412,42,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289622.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151380
"航天桥西(西行)",116.31402,39.93014,18,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289807.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151393
"朝阳公园桥南",116.49624,39.93815,41,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291761.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151400
"奥运村",116.39203,40.00835,17,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station300151.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151416
"八一湖",116.31674,39.91928,27,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289378.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151438
"姜庄湖",116.44378,40.0024,52,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289553.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151452
"朝阳公园桥北",116.49633,39.94062,26,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292354.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151473
"豹房",116.41042,40.009,51,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290477.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151489
"方庄环岛西",116.4344,39.87185,29,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289475.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151513
"湾子路口南",116.33305,39.8947,5,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289424.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151542
"鸭子桥路",116.35366,39.88002,28,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294957.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151572
"方庄环岛北",116.43709,39.87255,4,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289472.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151585
"菜户营桥北(南行)",116.35558,39.87904,31,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290771.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151599
"北沙滩桥南",116.37765,40.00608,7,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289780.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151609
"朝阳公园东门",116.49611,39.94564,30,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292498.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151626
"首都师范大学北门",116.31273,39.93842,6,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289550.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934151636
